rank,segment_id,country,road_class,SpeedLimit,F85thPercentileSpeed,expected_speed,speed_residual
370,TR/12615,India,trunk,55.0,109.5,80.59376634189135,28.906233658108647
371,50217,Thailand,secondary,90.0,102.0,73.09746992762503,28.902530072374972
372,53630,Thailand,secondary,90.0,102.0,73.12275206408906,28.877247935910944
373,22296,Thailand,primary,90.0,112.0,83.12759529325304,28.872404706746963
374,17522,Thailand,trunk,90.0,116.0,87.13457937111042,28.86542062888958
375,35969,Thailand,motorway,120.0,117.2,88.34984593035323,28.850154069646777
376,37487,Thailand,secondary,80.0,90.0,61.18182619596066,28.81817380403934
377,48050,Thailand,secondary,80.0,90.0,61.18182619596066,28.81817380403934
378,34085,Thailand,primary,90.0,105.5,76.69338080610088,28.806619193899124
379,19242,Thailand,primary,90.0,120.0,91.20114646050135,28.79885353949865
380,34328,Thailand,primary,90.0,111.0,82.25210780524964,28.747892194750364
381,23754,Thailand,primary,90.0,111.0,82.25369684630746,28.746303153692537
382,1264,Thailand,trunk,90.0,124.0,95.26736970597722,28.732630294022783
383,43944,Thailand,secondary,85.0,100.0,71.27587783174,28.724122168259996
384,44030,Thailand,secondary,90.0,100.0,71.27587783174,28.724122168259996
385,19620,Thailand,primary,90.0,105.0,76.30080752149007,28.69919247850993
386,29750,Thailand,primary,90.0,109.0,80.31720885774841,28.682791142251588
387,33534,Thailand,motorway,80.0,118.0,89.34661080620032,28.653389193799683
388,21484,Thailand,primary,90.0,106.0,77.35913103248885,28.640868967511153
389,44394,Thailand,secondary,90.0,91.0,62.374778673667436,28.625221326332564
390,29429,Thailand,primary,90.0,107.0,78.37700491078304,28.622995089216957
391,19795,Thailand,primary,90.0,106.0,77.40350832099443,28.596491679005567
392,53640,Thailand,secondary,90.0,95.5,66.90441638465049,28.59558361534951
393,41613,Thailand,secondary,90.0,102.0,73.41113372643832,28.588866273561678
394,34952,Thailand,secondary,90.0,95.0,66.41531803007551,28.58468196992449
395,20347,Thailand,primary,90.0,116.0,87.4246629194884,28.575337080511602
396,29751,Thailand,primary,90.0,115.0,86.42688417384765,28.573115826152346
397,54015,Thailand,secondary,90.0,101.0,72.44085146889368,28.559148531106317
398,50536,Thailand,secondary,90.0,106.0,77.44448400511448,28.555515994885525
399,50555,Thailand,secondary,90.0,93.0,64.45545090292025,28.544549097079752
400,SE/9240,India,secondary,55.0,81.0,52.47596476954025,28.524035230459752
401,47896,Thailand,secondary,60.0,107.5,78.98593928925251,28.514060710747486
402,53931,Thailand,secondary,90.0,102.0,73.50168285620762,28.498317143792377
403,9625,Thailand,trunk,90.0,114.5,86.00923359374356,28.49076640625644
404,38,Thailand,motorway,120.0,115.33333333,86.85361257011577,28.47972075988423
405,50592,Thailand,secondary,90.0,92.0,63.52885698494844,28.47114301505156
406,101,Thailand,trunk,120.0,106.0,77.54156865570509,28.458431344294908
407,36347,Thailand,primary,90.0,104.0,75.54249951518466,28.45750048481534
408,23282,Thailand,primary,80.0,99.0,70.54722471820338,28.45277528179662
409,PR/3649,India,primary,80.0,79.0,50.57090202296283,28.429097977037173
410,54901,Thailand,secondary,90.0,88.0,59.61710791805883,28.382892081941172
411,53984,Thailand,secondary,90.0,111.0,82.65184541918147,28.34815458081853
412,46557,Thailand,secondary,90.0,101.0,72.67118650808698,28.328813491913024
413,30500,Thailand,primary,90.0,100.0,71.67805401897279,28.321945981027213
414,41833,Thailand,secondary,80.0,94.0,65.67853900098416,28.32146099901584
415,SE/7687,India,secondary,55.0,76.0,47.685701502942194,28.314298497057806
416,18544,Thailand,primary,80.0,97.0,68.68809895974954,28.31190104025046
417,33881,Thailand,trunk,90.0,116.0,87.69198045999697,28.30801954000303
418,34329,Thailand,primary,90.0,113.75,85.45207521243803,28.297924787561968
419,28131,Thailand,primary,90.0,105.0,76.74224357050994,28.25775642949006
420,29446,Thailand,primary,90.0,104.0,75.7505469897775,28.249453010222496
421,36445,Thailand,secondary,90.0,100.0,71.7506448866101,28.249355113389896
422,21994,Thailand,primary,85.0,110.5,82.25369684630746,28.246303153692537
423,33819,Thailand,primary,90.0,104.0,75.75933532431458,28.240664675685423
424,28236,Thailand,primary,90.0,104.0,75.76425392617786,28.235746073822142
425,28533,Thailand,primary,80.0,104.0,75.76425392617786,28.235746073822142
426,50296,Thailand,secondary,90.0,99.5,71.27587783174,28.224122168259996
427,TR/13478,India,trunk,60.0,103.5,75.28083246706032,28.21916753293968
428,43229,Thailand,secondary,90.0,87.0,58.80103780434033,28.198962195659668
429,54954,Thailand,secondary,80.0,86.0,57.81001491592497,28.189985084075033
430,39943,Thailand,secondary,90.0,98.5,70.3160452428027,28.1839547571973
431,SE/5958,India,secondary,55.0,84.33333333333333,56.18079042773465,28.15254290559868
432,27191,Thailand,primary,30.0,101.0,72.84895102475086,28.15104897524914
433,18216,Thailand,primary,80.0,106.0,77.86221017030581,28.137789829694185
434,53058,Thailand,secondary,90.0,98.0,69.8672851812019,28.132714818798107
435,10740,Thailand,trunk,90.0,111.0,82.87195588739354,28.12804411260646
436,42259,Thailand,secondary,90.0,95.0,66.89320519458715,28.106794805412846
437,53057,Thailand,secondary,90.0,96.0,67.90541397631414,28.094586023685864
438,28649,Thailand,primary,80.0,97.0,68.92615898084567,28.07384101915433
439,PR/3873,India,primary,55.0,91.0,62.941310739365655,28.058689260634345
440,2616,Thailand,trunk,90.0,116.0,87.95071176918485,28.04928823081515
441,45497,Thailand,secondary,90.0,96.0,67.97624909674268,28.023750903257323
442,27022,Thailand,primary,60.0,109.5,81.48072277831467,28.01927722168533
443,PR/1417,India,primary,55.0,91.16666666666667,63.14869427451656,28.017972392150114
444,29161,Thailand,primary,90.0,113.0,84.98275653459663,28.017243465403368
445,27040,Thailand,primary,90.0,117.0,88.99110810987986,28.00889189012014
446,43803,Thailand,secondary,90.0,93.0,64.99452331753838,28.00547668246162
447,2793,Thailand,trunk,90.0,114.0,86.00923359374356,27.99076640625644
448,53782,Thailand,secondary,90.0,108.5,80.51049297520721,27.989507024792786
449,53167,Thailand,secondary,90.0,93.0,65.02503395096205,27.974966049037945
450,49495,Thailand,secondary,90.0,93.0,65.02967539941876,27.970324600581236
451,43713,Thailand,secondary,80.0,89.0,61.038859733201264,27.961140266798736
452,19211,Thailand,primary,90.0,99.0,71.07830906274356,27.921690937256443
453,47171,Thailand,secondary,90.0,98.5,70.6036299724789,27.8963700275211
454,42972,Thailand,secondary,90.0,95.0,67.10510310568557,27.894896894314428
455,TR/12607,India,trunk,60.0,103.0,75.11160037368975,27.888399626310246
456,36350,Thailand,primary,90.0,104.0,76.11373092644845,27.886269073551546
457,11425,Thailand,trunk,80.0,106.0,78.1190610300307,27.880938969969307
458,40444,Thailand,secondary,90.0,110.0,82.12716099713045,27.872839002869554
459,45846,Thailand,secondary,90.0,100.0,72.13235592802266,27.867644071977338
460,53894,Thailand,secondary,90.0,110.0,82.13351336890979,27.86648663109021
461,TR/12535,India,trunk,50.0,93.6,65.73398413056827,27.86601586943172
462,23093,Thailand,primary,80.0,105.0,77.15178299388981,27.84821700611019
463,SE/10704,India,secondary,55.0,71.75,43.90480556481065,27.84519443518935
464,37387,Thailand,secondary,30.0,89.0,61.156500616893474,27.843499383106526
465,TR/12368,India,trunk,60.0,89.22222222222223,61.383225453266725,27.838996768955504
466,19619,Thailand,primary,80.0,104.0,76.1814786855521,27.818521314447906
467,30167,Thailand,primary,90.0,106.0,78.18958979795411,27.810410202045887
468,33887,Thailand,trunk,85.0,115.5,87.69198045999697,27.80801954000303
469,16157,Thailand,trunk,90.0,109.0,81.22221010003864,27.777789899961363
470,SE/8169,India,secondary,55.0,82.0,54.22517317874338,27.774826821256617
471,2701,Thailand,trunk,90.0,114.0,86.24526619087231,27.754733809127686
472,22455,Thailand,primary,90.0,108.0,80.25026010810389,27.749739891896112
473,30234,Thailand,primary,90.0,108.0,80.25026010810389,27.749739891896112
474,42459,Thailand,secondary,90.0,96.0,68.25207057634037,27.747929423659627
475,27619,Thailand,primary,80.0,110.0,82.25369684630746,27.746303153692537
476,28434,Thailand,primary,90.0,93.0,65.26763249435085,27.73236750564915
477,16138,Thailand,trunk,90.0,109.0,81.31716380747241,27.68283619252759
478,41589,Thailand,secondary,90.0,86.0,58.33234355365907,27.667656446340928
479,28228,Thailand,primary,60.0,107.5,79.83477944423426,27.665220555765742
480,50595,Thailand,secondary,90.0,99.0,71.33574509947228,27.664254900527723
481,52497,Thailand,secondary,90.0,95.0,67.3399060835588,27.6600939164412
482,29988,Thailand,primary,60.0,117.0,89.35392232465568,27.646077675344316
483,21560,Thailand,primary,90.0,104.0,76.3640775763808,27.635922423619206
484,16790,Thailand,secondary,80.0,102.0,74.37641461326928,27.623585386730724
485,7115,Thailand,trunk,90.0,121.0,93.38796188284306,27.612038117156942
486,52473,Thailand,secondary,80.0,94.0,66.39017675978104,27.609823240218958
487,48706,Thailand,secondary,90.0,81.0,53.39637877676498,27.603621223235017
488,29592,Thailand,primary,90.0,106.0,78.40968258295125,27.59031741704875
489,42455,Thailand,secondary,90.0,88.0,60.4304102032174,27.5695897967826
490,50535,Thailand,secondary,90.0,105.0,77.47850186225733,27.521498137742668
491,45261,Thailand,secondary,90.0,92.0,64.49468088194932,27.50531911805068
492,20946,Thailand,primary,60.0,109.0,81.51759564661732,27.482404353382677
493,6384,Thailand,trunk,90.0,117.0,89.54190129246918,27.458098707530823
494,29778,Thailand,primary,100.0,117.0,89.5488962780677,27.4511037219323
495,53157,Thailand,secondary,90.0,92.0,64.55532467765697,27.44467532234303
496,19716,Thailand,primary,80.0,100.0,72.57717449771573,27.42282550228427
497,41344,Thailand,secondary,80.0,88.0,60.5840388796682,27.4159611203318
498,43442,Thailand,secondary,90.0,108.5,81.09462246968816,27.40537753031184
499,20789,Thailand,primary,80.0,99.0,71.59558581251166,27.404414187488342
500,52609,Thailand,secondary,90.0,99.0,71.609282607855,27.390717392145007
501,28413,Thailand,primary,90.0,112.83333333,85.4502130022201,27.383120327779906
502,28274,Thailand,primary,90.0,104.0,76.65152716535172,27.348472834648277
503,PR/1388,India,primary,55.0,91.0,63.68657839042066,27.313421609579343
504,21523,Thailand,primary,90.0,103.0,75.69369846188557,27.306301538114425
505,53668,Thailand,secondary,90.0,107.5,80.20831626656732,27.291683733432677
506,PR/267,India,primary,55.0,88.16666666666667,60.890110667006304,27.276555999660367
507,34265,Thailand,primary,90.0,104.0,76.73030547157725,27.269694528422747
508,38268,Thailand,secondary,90.0,112.0,84.73367248834393,27.266327511656073
509,TR/12030,India,trunk,60.0,93.0,65.73398413056827,27.266015869431726
510,28523,Thailand,primary,90.0,100.0,72.73421583762854,27.26578416237146
511,16072,Thailand,trunk,90.0,111.0,83.73537253472978,27.264627465270223
512,36008,Thailand,secondary,80.0,92.0,64.76361241149793,27.23638758850207
513,28160,Thailand,primary,90.0,97.5,70.27002438463931,27.229975615360686
514,53919,Thailand,secondary,90.0,104.0,76.78920053829911,27.210799461700887
515,41710,Thailand,secondary,90.0,102.0,74.79643259611993,27.203567403880072
516,20170,Thailand,primary,80.0,92.0,64.79722683474995,27.20277316525005
517,SE/7673,India,secondary,55.0,81.0,53.79789058547833,27.202109414521672
518,TR/13320,India,trunk,30.0,74.66666666666667,47.47372835328516,27.19293831338151
519,48786,Thailand,secondary,90.0,80.5,53.336012728441574,27.163987271558426
520,30695,Thailand,primary,50.0,107.0,79.84035032747987,27.159649672520132
521,40081,Thailand,secondary,80.0,85.0,57.841611746967274,27.158388253032726
522,7771,Thailand,trunk,90.0,117.0,89.85657418925817,27.14342581074183
523,SE/8164,India,secondary,55.0,80.0,52.86738929630651,27.132610703693487
524,2407,Thailand,trunk,90.0,119.0,91.87878054509149,27.121219454908513
525,34332,Thailand,primary,90.0,112.5625,85.45207521243803,27.110424787561968
526,20054,Thailand,primary,90.0,107.0,79.89092490417437,27.10907509582563
527,47633,Thailand,secondary,90.0,95.0,67.90541397631414,27.094586023685864
528,PR/883,India,primary,55.0,90.5,63.41058909595644,27.08941090404356
529,52299,Thailand,secondary,80.0,97.0,69.92669503525156,27.073304964748445
530,38168,Thailand,secondary,90.0,105.0,77.92908762525033,27.070912374749668
531,SE/8755,India,secondary,55.0,81.0,53.93615011107548,27.063849888924523
532,39674,Thailand,secondary,90.0,88.0,60.949854783558465,27.050145216441535
533,44632,Thailand,secondary,90.0,99.0,71.97293265506507,27.027067344934935
534,53989,Thailand,secondary,90.0,106.0,78.97570643874442,27.024293561255575
535,20209,Thailand,primary,90.0,107.0,79.9792229478081,27.020777052191903
536,53258,Thailand,secondary,90.0,98.0,71.00341037045133,26.996589629548666
537,TR/12634,India,trunk,80.0,104.0,77.0313993020749,26.968600697925098
538,29254,Thailand,primary,90.0,105.0,78.03683977642496,26.963160223575045
539,43165,Thailand,secondary,90.0,97.0,70.05961518648418,26.94038481351582
540,37779,Thailand,secondary,90.0,82.0,55.09608523225248,26.903914767747523
541,36341,Thailand,primary,90.0,101.0,74.09817616820914,26.901823831790864
542,49295,Thailand,secondary,80.0,91.0,64.1150420026472,26.8849579973528
543,49488,Thailand,secondary,90.0,95.0,68.1211713289997,26.878828671000306
544,43984,Thailand,secondary,90.0,93.0,66.12428619190969,26.87571380809031
545,SE/9636,India,secondary,55.0,77.0,50.12779219712755,26.872207802872452
546,38690,Thailand,secondary,80.0,89.0,62.13713551876269,26.86286448123731
547,45508,Thailand,secondary,80.0,91.0,64.14093886141754,26.85906113858246
548,23355,Thailand,primary,90.0,95.0,68.16605215794466,26.833947842055338
549,39485,Thailand,secondary,90.0,100.0,73.19341118094613,26.80658881905387
550,22350,Thailand,primary,90.0,108.0,81.20069672965842,26.799303270341582
551,41192,Thailand,secondary,80.0,82.0,55.20089292456018,26.79910707543982
552,SE/9982,India,secondary,55.0,78.0,51.212769594016414,26.787230405983586
553,46450,Thailand,secondary,90.0,92.0,65.21333924763206,26.786660752367936
554,PR/2444,India,primary,55.0,80.0,53.21737046147442,26.782629538525583
555,SE/7587,India,secondary,55.0,80.75,53.969384512283774,26.780615487716226
556,49296,Thailand,secondary,80.0,88.0,61.22007230463634,26.77992769536366
557,36013,Thailand,secondary,80.0,98.0,71.2226721074017,26.777327892598294
558,TR/11578,India,trunk,55.0,76.0,49.22792951948094,26.772070480519062
559,34229,Thailand,secondary,80.0,98.0,71.24408421566395,26.755915784336054
560,50994,Thailand,secondary,80.0,101.0,74.24565487555412,26.754345124445877
561,55254,Thailand,secondary,80.0,101.0,74.24565487555412,26.754345124445877
562,37463,Thailand,secondary,80.0,94.0,67.248999442268,26.751000557732
563,19397,Thailand,primary,90.0,109.0,82.25369684630746,26.746303153692537
564,PR/1028,India,primary,55.0,86.5,59.754349534976015,26.745650465023985
565,24043,Thailand,primary,90.0,110.0,83.25973107760798,26.74026892239202
566,35853,Thailand,secondary,80.0,98.0,71.28382109221394,26.71617890778606
567,29986,Thailand,primary,90.0,117.0,90.28786657896549,26.71213342103451
568,28768,Thailand,primary,90.0,114.0,87.29771482348764,26.702285176512362
569,1471,Thailand,trunk,90.0,123.0,96.30635272652171,26.69364727347829
570,23308,Thailand,primary,90.0,105.0,78.33397707648311,26.66602292351689
571,37481,Thailand,secondary,90.0,93.0,66.3359125178015,26.664087482198497
572,39782,Thailand,secondary,90.0,97.0,70.37843478240752,26.621565217592476
573,40840,Thailand,secondary,90.0,107.5,80.88415575486387,26.61584424513613
574,43332,Thailand,secondary,90.0,91.5,64.89227604720642,26.607723952793577
575,PR/3307,India,primary,20.0,65.75,39.14373351999707,26.60626648000293
576,55550,Thailand,primary,90.0,110.0,83.41078257690455,26.589217423095448
577,28243,Thailand,primary,90.0,105.0,78.42733551289818,26.572664487101818
578,34850,Thailand,primary,90.0,112.0,85.43374456584473,26.566255434155266
579,27271,Thailand,primary,90.0,99.0,72.44541151463163,26.55458848536837
580,SE/8115,India,secondary,55.0,80.0,53.457593765537624,26.542406234462376
581,TR/12702,India,trunk,60.0,104.0,77.46214067096855,26.53785932903145
582,30762,Thailand,primary,90.0,108.0,81.46224684757318,26.537753152426816
583,52551,Thailand,secondary,90.0,98.0,71.46298158992269,26.53701841007731
584,2,Thailand,primary,66.0,115.2,88.67142507655035,26.528574923449654
585,49774,Thailand,secondary,90.0,83.0,56.4765084282292,26.523491571770798
586,30001,Thailand,primary,90.0,114.0,87.47801779216013,26.52198220783987
587,19812,Thailand,primary,90.0,97.0,70.48660502380609,26.513394976193908
588,42639,Thailand,secondary,30.0,96.0,69.51864926882212,26.481350731177884
589,TR/12522,India,trunk,60.0,92.2,65.73398413056827,26.46601586943173
590,30971,Thailand,primary,50.0,102.0,75.53591173762052,26.464088262379477
591,29306,Thailand,primary,90.0,115.0,88.53647946702795,26.463520532972055
592,55451,Thailand,secondary,90.0,87.5,61.038859733201264,26.461140266798736
593,52505,Thailand,secondary,90.0,87.0,60.55836096087325,26.44163903912675
594,47535,Thailand,secondary,80.0,86.0,59.56076236199484,26.43923763800516
595,41048,Thailand,secondary,90.0,98.0,71.56556984275139,26.434430157248613
596,28125,Thailand,primary,90.0,104.0,77.5790583830809,26.420941616919094
597,21964,Thailand,primary,90.0,103.0,76.58023144715158,26.419768552848424
598,29810,Thailand,primary,90.0,114.0,87.5837068957203,26.416293104279703
599,41269,Thailand,secondary,90.0,96.0,69.5916313961066,26.408368603893393
600,37471,Thailand,secondary,90.0,99.0,72.60224596700091,26.39775403299909
